#{"t_start": 1726155755.3063045, "env_id": "CustomHopper-v0"}
r,l,t
1601.049926,500,1654.595729
1582.280191,500,1654.962655
1583.244458,500,1655.368711
1602.846103,500,1655.715302
1561.485127,500,1657.223974
1735.301741,499,1657.645472
1261.487747,365,1657.905659
1665.918464,500,1658.254284
1084.084073,309,1658.471927
1623.914571,500,1659.984211
1688.534934,500,1660.377495
923.535895,264,1660.563617
1218.48081,353,1660.864878
1267.166674,370,1661.134557
1160.559454,333,1661.402902
869.086105,246,1662.734713
1124.18982,321,1662.978549
1640.107502,500,1663.349648
1130.604383,321,1663.579289
1548.403263,457,1663.900397
1534.745317,449,1665.335294
1074.502013,309,1665.571631
1174.215765,337,1665.805273
1614.264235,500,1666.147339
1068.685524,307,1666.399123
1594.288699,500,1667.963932
1535.518059,500,1668.332326
1615.065159,500,1668.690155
1597.23712,500,1669.045071
1484.860723,429,1670.80814
1591.093991,500,1671.200722
1597.619892,500,1671.67248
1203.677076,348,1671.931672
1520.264217,443,1672.295779
1544.710622,450,1673.968313
1615.700216,500,1674.413504
1604.983167,500,1674.882684
1678.648527,485,1675.378151
1488.023308,430,1677.430367
943.292698,278,1677.7092
1609.971662,500,1678.158009
1605.537181,500,1678.59836
1639.104574,500,1679.019705
1557.509496,454,1681.612875
1637.428003,473,1682.091436
1523.164898,445,1682.469949
1602.52079,500,1682.82212
1589.623266,500,1684.411942
1475.303746,430,1684.819072
1201.350401,344,1685.109854
1617.783966,500,1685.528587
1595.271544,500,1686.298791
1640.132933,500,1688.301774
1372.291188,394,1688.636824
815.278848,236,1688.806827
836.476088,239,1688.98685
1058.140253,303,1689.199463
1628.33746,500,1689.608939
862.35457,247,1690.950806
1658.43367,500,1691.308421
1705.878685,494,1691.678298
1601.334164,500,1692.094926
895.638873,259,1692.279973
829.133676,242,1693.580013
1639.861969,500,1693.946287
1334.213904,390,1694.218096
775.975771,225,1694.374194
1642.008081,500,1694.771063
1583.25458,500,1696.208744
1595.294271,500,1696.578915
1586.924547,500,1696.997291
1595.070056,500,1697.357582
1606.553661,500,1698.791465
1576.892958,500,1699.167458
1593.750011,500,1699.57196
1535.592049,500,1699.980155
1548.774059,500,1701.410576
1638.494641,500,1701.888197
1597.186238,500,1702.346955
1578.760233,500,1702.707731
1604.886487,500,1704.33567
977.488219,287,1704.565096
985.873602,288,1704.779806
1503.794516,437,1705.083079
874.443364,251,1705.261246
1423.063524,406,1705.681352
699.764511,212,1705.833933
894.281016,256,1707.203564
1138.141624,328,1707.474626
1584.120067,500,1707.834317
1676.545731,484,1708.17239
1379.94851,400,1708.451787
1589.540959,500,1709.941124
1529.151081,500,1710.280058
1240.674996,366,1710.531253
1616.681413,500,1710.874866
1599.228663,500,1712.429377
1610.997248,500,1712.800457
843.772375,243,1712.976184
1384.152461,404,1713.256645
1135.787854,326,1713.487492
1002.849956,293,1713.688884
1103.927284,315,1715.209466
1600.296161,500,1715.574065
1607.191485,500,1715.928282
1478.461801,430,1716.376168
1250.98947,362,1716.759326
1711.22757,500,1718.6918
772.056262,224,1718.915646
898.522293,262,1719.148296
945.787631,275,1719.383417
1598.506032,500,1719.765547
1626.525515,500,1721.691347
1600.487059,500,1722.233981
1634.647751,470,1722.635078
1596.502087,500,1723.142046
1611.409237,500,1725.735113
1641.351409,500,1726.107203
1614.517876,500,1726.487944
1620.721201,500,1727.109542
1619.337594,500,1729.079402
1224.304692,355,1729.368221
911.55184,263,1729.606438
1118.983025,324,1729.845204
1061.434398,307,1730.436251
956.987438,282,1731.359806
1615.346972,500,1733.353171
1626.828987,500,1733.755076
1628.453526,500,1734.23751
978.273393,286,1734.442551
1403.971226,409,1734.761804
1711.003519,486,1736.312509
1581.627472,500,1736.716253
1604.963035,500,1737.068778
1612.349299,500,1737.429256
1594.383901,500,1738.857989
977.770622,284,1739.084155
1177.332739,339,1739.32674
1225.369573,354,1739.582752
1646.206802,500,1739.934466
1119.222555,320,1740.156751
1605.635604,500,1741.710267
962.007042,278,1741.91309
1636.7902,500,1742.259694
1192.739104,339,1742.498599
1606.594229,500,1742.842407
891.460015,256,1744.082459
1594.513084,500,1744.434841
884.991441,254,1744.608935
990.692851,291,1744.816852
1594.553891,500,1745.164426
1621.349492,500,1746.594666
1005.262732,291,1746.796023
1605.679307,500,1747.140274
1087.812799,313,1747.362824
1016.020424,298,1747.579555
907.338822,259,1747.763436
1621.69758,500,1749.198212
1159.6324,335,1749.432032
995.103559,291,1749.637524
792.668709,233,1749.80504
974.829112,286,1750.001476
1089.584949,312,1750.214873
1605.438977,500,1751.647399
1188.315205,341,1751.966864
1623.39586,468,1752.291991
982.573387,284,1752.490304
1512.105115,440,1752.800256
1604.516796,500,1754.220991
996.834253,294,1754.432778
1207.06093,351,1754.678345
1698.155414,500,1755.020174
1127.756246,329,1755.248807
1066.118828,307,1755.463463
1577.026058,500,1756.896529
629.949503,193,1757.034101
1613.105427,500,1757.383638
1403.609997,453,1757.840642
1704.650718,489,1758.401702
1352.602571,385,1759.871069
1636.424463,500,1760.228831
1640.196242,500,1760.571514
790.795255,234,1760.757883
1619.075216,500,1762.220302
1640.565322,500,1762.573318
889.493227,254,1762.75189
676.600626,205,1762.91757
673.564481,204,1763.069828
1610.909499,500,1763.460853
1647.090016,500,1764.862263
1612.539851,500,1765.225475
1620.837153,467,1765.549456
1538.101127,449,1765.929961
1589.250269,500,1767.308444
1171.110359,341,1767.550687
1707.427327,500,1767.903958
1663.645042,500,1768.302304
1573.982774,500,1768.655369
1013.514997,295,1769.898175
1285.152444,374,1770.163425
1422.987163,409,1770.451133
964.345447,277,1770.681565
1670.716569,500,1771.026152
1715.234468,497,1772.388756
1140.483919,328,1772.620711
1218.499958,354,1772.868013
1134.56136,321,1773.145402
960.917981,282,1773.350825
979.436887,287,1773.556894
961.587204,281,1773.760361
981.245133,284,1775.033651
1027.269419,297,1775.264568
1000.776314,291,1775.570965
868.207399,285,1775.781232
1670.796501,500,1776.128322
562.118885,196,1776.282124
1414.071904,408,1777.700106
1668.034403,480,1778.096797
1589.978311,500,1778.470189
962.046647,276,1778.669498
1679.217762,500,1779.018485
964.751488,281,1780.310971
1610.655515,500,1780.722185
1704.762412,500,1781.160668
1135.63265,328,1781.417712
1630.162117,500,1781.776323
1669.188003,500,1783.216165
889.031818,254,1783.393787
1619.458995,500,1783.756289
1149.49583,329,1783.99441
1028.475308,296,1784.200532
1678.554041,500,1785.612537
1607.689945,500,1785.965041
1616.477126,500,1786.323019
729.360008,219,1786.472582
1275.411684,370,1786.725046
1308.534101,374,1788.086164
769.105054,258,1788.281553
1602.608093,500,1788.626911
1689.032561,500,1789.019174
1741.120818,500,1789.468784
961.790321,279,1790.769604
1629.651914,500,1791.120906
1228.468342,354,1791.385251
1383.782432,392,1791.654171
1601.271605,500,1791.999367
1023.582607,293,1793.273249
1670.748981,500,1793.623302
585.099087,200,1793.769552
1655.135111,500,1794.114628
1232.672155,355,1794.354967
735.844676,248,1794.531676
1116.743909,320,1795.809158
1562.822113,450,1796.123539
978.118542,279,1796.335807
1649.947457,473,1796.666316
876.768223,285,1796.874098
1717.430945,500,1798.2941
1518.918722,439,1798.597593
1260.32313,367,1798.85099
1644.249369,500,1799.201355
1006.739621,290,1799.400335
1151.634306,330,1800.70503
1693.987765,500,1801.050975
1382.224574,403,1801.34583
1651.267876,500,1801.707803
973.073934,284,1801.916243
1357.534597,392,1803.24877
1046.10478,302,1803.460978
1632.887748,468,1803.784187
1611.235197,500,1804.138863
1019.689792,293,1804.340448
1276.706432,408,1804.660078
985.888983,284,1805.90199
920.350961,263,1806.088968
1630.541715,500,1806.453268
975.80051,281,1806.650438
1629.193597,500,1806.999771
